reviews,a1,a2,a3,engagement,gender,grade
8,0,79.76666667,119.6666667,H,1,0
0,0,263.3666667,277.1722222,M,0,0
3,0,111.6166667,128.4388889,M,1,2
2,0,248.2,266.8555556,M,0,0
1,0,204.35,219.1166667,M,1,1
2,0,124.6333333,131.0,H,0,1
2,0,83.06666667,251.65,H,1,2
1,0,233.65,249.5555556,M,1,0
2,0,90.73333333,104.3888889,H,0,0
0,0,271.3833333,286.4888889,M,0,0
9,0,206.6333333,261.8444444,H,1,1
2,0,246.55,231.3944444,M,0,2
1,0,128.8666667,106.3333333,H,0,2
2,0,246.55,93.64944444,M,0,2
3,0,223.6333333,226.8722222,M,1,0
4,0,65.93333333,106.3,H,0,0
3,0,79.15,66.20555556,H,0,2
1,0,128.5166667,106.7,H,1,1
6,0,271.2166667,286.1888889,M,1,2
0,0,249.3166667,93.61333333,L,1,2
2,0,111.8,261.8444444,H,0,2
0,0,55.63333333,129.8333333,H,1,2
2,0,74.2,131.0,H,0,0
0,0,211.6666667,274.4722222,M,0,0
1,0,109.2666667,151.8111111,H,1,2
1,0,85.58333333,100.5611111,H,1,1
1,0,85.55,261.3166667,H,0,2
2,0,57.31666667,240.2777778,H,0,1
3,0,223.4833333,250.2388889,M,1,0
0,0,123.9666667,241.7388889,H,0,1
1,0,79.13333333,93.82222222,H,0,1
3,0,41.48333333,66.20555556,H,0,0
0,0,55.63333333,288.0333333,H,1,2
0,0,55.63333333,87.73333333,H,1,2
0,0,246.8166667,236.0444444,M,0,2
0,0,128.1833333,238.5111111,H,1,2
1,0,225.0333333,244.5555556,M,1,0
1,0,211.9,236.2722222,M,0,1
0,0,243.05,281.4944444,M,1,1
2,0,213.3,88.95277778,M,1,2
0,0,68.76666667,83.56666667,L,1,2
2,0,68.55,81.33333333,H,0,2
3,0,223.6333333,226.8722222,M,1,0
1,0,70.98333337,81.06666667,H,0,0
5,0,319.5,384.5944444,L,1,2
0,0,212.7,261.3833333,M,1,0
7,0,79.76666667,85.83333333,H,1,2
3,0,212.2,236.3722222,M,0,0
3,0,207.7666667,242.73,M,0,2
1,0,235.4333333,247.7277778,M,1,1
0,0,266.4666667,110.1555556,M,1,2
2,0,213.55,242.7888889,M,0,2
3,0,79.76666667,70.53,H,1,2
3,0,127.7166667,231.3722222,H,1,2
4,0,217.75,132.9555556,M,1,1
3,0,267.6166667,118.8333333,H,1,1
0,0,52.9,80.32777778,H,0,2
1,0,111.8,261.8444444,H,0,2
0,0,106.9666667,134.4944444,H,0,1
3,0,138.85,141.4333333,H,0,1
7,0,271.2333333,282.6777778,M,0,1
2,0,258.5166667,266.8555556,M,0,1
0,0,251.3666667,278.3277778,M,0,0
0,0,251.3666667,278.3277778,M,0,0
2,0,230.4666667,245.9555556,M,1,1
3,0,270.85,106.3055556,M,0,1
3,0,79.15,66.20555556,H,0,2
2,0,57.31666667,240.2777778,H,0,1
2,0,90.1,94.71111111,H,0,1
8,0,271.2333333,282.6777776,M,0,1
0,0,81.08333333,261.2888889,H,1,2
2,0,57.03333333,66.20555556,H,0,1
1,0,53.68333333,93.82222222,H,0,1
1,0,111.8666667,261.8444444,H,0,1
1,0,97.36666667,243.66,L,0,2
3,0,223.6333333,113.8722222,M,1,2
4,0,235.4833333,105.4555556,M,1,0
1,0,111.2833333,308.4777778,H,1,1
1,0,148.3166667,147.1555556,H,0,1
3,0,127.5833333,143.3444444,H,1,0
2,0,57.31666667,240.2777778,H,0,1
2,0,122.75,274.1277778,H,0,2
0,0,219.0166667,242.7888889,M,1,0
0,0,251.3666667,261.8277778,M,0,0
0,0,251.3666667,278.3277778,M,0,0
1,0,222.9166667,261.4388889,M,1,1
8,0,230.25,140.9444444,M,0,0
0,0,246.8166667,93.61722222,M,0,2
2,0,219.7666667,129.8,M,1,0
1,0,102.3333333,103.5833333,H,0,0
3,0,79.15,66.20555556,H,0,2
0,0,233.65,241.0555556,M,1,0
0,0,75.38333333,239.3,H,1,0
3,0,270.85,106.3055556,M,0,1
5,0,212.0166667,234.7722222,M,0,2
2,0,124.6333333,131.0,H,1,0
7,0,243.5333333,249.3333333,M,0,2
4,0,69.1,87.71666667,H,0,0
4,0,217.75,241.9555556,M,1,1
1,0,126.4666667,83.55,H,1,0
8,0,127.1,266.0333333,L,1,1
9,0,206.6333333,236.5,H,1,1
1,0,260.0833333,251.8166667,M,1,1
0,0,246.8166667,236.0444444,M,0,2
1,0,99.76666667,100.0777778,H,0,1
0,0,168.5666667,308.4777778,M,0,2
4,0,211.0833333,278.4111111,M,0,1
9,0,102.6,111.3944444,H,0,1
5,0,88.85,93.60055556,H,0,2
0,0,210.1333333,274.4944444,M,0,2
3,0,212.1333333,261.8444444,M,1,2
1,0,74.95,274.7222222,H,1,0
2,0,234.25,279.4666667,M,0,1
2,0,113.7,129.2055556,H,0,1
0,0,272.0166667,221.5277778,M,0,1
2,0,113.7,126.2055556,H,0,1
1,0,127.9833333,106.3722222,H,0,2
2,0,116.4666667,128.5,H,1,2
2,0,85.88333333,85.64444444,H,0,2
2,0,124.25,261.7222222,H,1,0
4,0,268.85,279.4666667,M,1,1
1,0,244.85,278.4111111,M,1,0
3,0,127.7166667,231.7722222,H,1,2
0,0,251.3666667,278.3277778,M,0,0
0,0,210.1333333,274.4944444,M,0,2
3,0,259.75,248.5277778,M,1,1
2,0,57.31666667,219.1166667,H,0,1
0,0,272.0166667,278.4277778,M,1,1
4,0,223.75,241.8222222,M,1,2
0,0,91.4,131.0333333,H,1,2
1,0,134.4,141.3777778,H,1,1
4,0,217.75,241.9555556,M,1,1
0,0,251.3666667,278.3277778,M,0,0
0,0,251.3666667,278.3277778,M,0,0
3,0,103.6333333,111.0777778,H,0,2
0,0,246.45,258.7111111,M,1,0
6,0,271.2166667,286.0888889,M,0,2
3,0,41.48333333,66.20555556,H,0,0
1,0,38.86666667,67.74444444,H,1,2
8,0,127.1833333,142.0777778,H,1,2
0,0,207.4166667,191.45,M,1,0
3,0,223.6333333,226.8722222,M,1,0
0,0,220.2166667,194.4888889,M,0,1
1,0,78.4,67.34444444,H,1,2
1,0,127.9833333,91.45,H,0,2
0,0,251.3666667,278.3277778,M,0,0
1,0,207.05,226.8,M,1,1
1,0,127.9833333,278.7722222,H,0,2
1,0,53.68333333,93.82222222,H,0,1
3,0,233.95,251.3166667,M,1,0
3,0,79.05,81.43333332,H,1,1
2,0,43.78333333,99.20555556,H,0,2
3,0,267.6166667,288.0333333,H,1,1
2,0,216.8,239.9555556,M,1,1
3,0,251.3833333,224.8277778,H,1,0
4,0,267.6166667,168.0333333,H,1,1
4,0,65.93333333,106.3,H,0,0
2,0,102.6,261.8444444,H,0,1
1,0,53.68333333,93.82222222,H,0,1
1,0,272.7833333,85.48333333,H,1,1
0,0,246.8166667,93.61722222,M,0,2
0,0,70.05,278.3277778,H,0,2
3,0,264.8833333,248.9666667,M,0,1
4,0,254.45,251.3833333,M,0,1
2,0,57.31666667,240.2777778,H,0,1
3,0,225.85,158.4555556,H,1,2
3,0,243.5833333,280.1722222,M,1,2
1,0,41.31666667,55.36666667,H,0,0
5,0,228.65,113.6666667,M,0,1
0,0,211.6666667,274.4722222,M,0,0
3,0,74.63333333,142.6,H,1,0
2,0,57.31666667,240.2777778,H,0,1
2,0,243.2,68.29666667,M,0,0
2,0,107.5166667,98.89444444,H,1,0
3,0,267.6166667,118.8333333,H,1,1
1,0,128.8666667,87.73333333,H,0,2
1,0,234.15,247.1055556,M,0,2
9,0,102.6,111.3944444,H,0,1
5,0,228.65,105.6666667,M,0,1
3,0,212.1333333,261.8444444,M,1,2
0,0,210.1333333,274.4944444,M,0,2
1,0,223.6333333,266.8388889,M,1,0
0,0,128.1833333,251.8111111,H,1,2
3,0,127.7166667,253.3722222,H,1,2
5,0,239.4166667,344.5,M,1,1
2,0,63.06666667,83.9,H,1,2
2,0,124.6333333,131.0,H,1,0
2,0,348.7166667,301.8222222,M,0,2
0,0,251.3666667,251.8277778,M,0,2
0,0,123.9666667,111.4888889,H,0,1
1,0,122.6,261.8444444,H,0,2
2,0,113.7,129.2055556,M,0,1
0,0,251.3666667,286.8277778,M,0,0
4,0,101.45,105.3,M,1,2
1,0,306.15,124.6777778,M,1,2
2,0,80.85,101.8888889,H,1,2
0,0,251.3666667,278.3277778,M,0,0
8,0,79.76666667,84.56666667,H,1,0
3,0,79.76666667,96.93,H,1,2
3,0,233.95,136.9722222,M,1,0
1,0,134.4,141.3777778,H,1,1
4,0,211.0833333,222.4111111,M,0,1
3,0,223.6333333,253.3833333,M,1,0
2,0,90.73333333,104.3888889,H,0,0
2,0,90.73333333,104.3888889,H,0,0
0,0,268.0166667,151.1166667,M,0,1
0,0,251.3666667,278.3277778,M,0,0
2,0,113.7,218.2055556,H,0,1
2,0,263.65,274.4944444,M,0,1
3,0,223.6333333,226.8722222,M,1,0
1,0,53.68333333,93.82222222,H,0,1
9,0,102.6,111.7944444,H,0,1
1,0,259.35,262.6222222,M,1,1
0,0,233.65,245.9555556,M,1,0
1,0,122.6,134.4944444,H,0,2
3,0,233.7166667,119.3166667,M,1,2
3,0,79.05,95.72222222,H,1,1
0,0,204.35,219.1166667,M,1,0
1,0,54.05,81.33333333,H,1,2
2,0,85.88333333,85.34444444,H,0,0
3,0,219.0166667,274.4388889,M,0,0
3,0,124.4333333,359.9722222,H,0,0
2,0,218.65,240.1388889,M,0,2
2,0,270.2166667,273.6611111,M,1,1
2,0,243.2,258.9666667,M,1,0
7,0,74.75,55.36,H,0,0
0,0,272.0166667,278.4277778,M,1,1
2,0,138.85,108.4333333,H,0,1
5,0,215.1,88.98888889,M,1,0
0,0,123.9666667,133.4777778,H,0,1
0,0,55.63333333,238.2333333,H,1,2
2,0,124.25,100.7222222,H,1,1
1,0,85.55,274.3166667,H,0,2
1,0,111.8666667,261.8444444,H,0,1
1,0,49.46666667,73.61111111,H,0,1
2,0,68.55,71.33333333,H,0,1
3,0,212.2,224.3722222,M,1,0
3,0,98.96666667,234.2555556,H,0,0
2,0,102.5833333,103.5833333,H,1,1
6,0,91.28333333,132.7444444,H,1,0
4,0,217.75,284.9555556,M,1,1
0,0,251.3666667,278.3277778,M,0,0
2,0,83.06666667,106.9,H,1,2
0,0,271.2666667,279.4666667,M,0,2
5,0,148.3166667,230.7555556,H,0,1
1,0,235.7833333,224.8277778,M,1,0
2,0,259.15,277.4722222,M,0,1
1,0,84.9,107.5722222,H,1,1
2,0,90.73333333,104.3888889,H,0,0
4,0,217.75,249.0555556,M,1,1
0,0,272.0166667,278.0777778,M,0,1
2,0,223.85,317.4833333,M,0,1
0,0,251.3666667,224.8277778,M,0,0
0,0,197.6333333,216.8388889,M,0,0
0,0,251.3666667,278.3277778,M,0,0
0,0,55.63333333,106.3333333,H,1,2
2,0,274.5666667,261.4611111,M,0,1
0,0,251.3666667,278.3277778,M,0,0
4,0,101.45,285.3,H,1,2
2,0,90.73333333,286.3888889,H,0,0
8,0,212.7333333,134.4833333,H,0,1
1,0,214.7,274.4722222,M,1,0
2,0,216.8,239.9555556,M,1,1
2,0,246.8166667,261.1722222,M,0,0
0,0,104.7166667,100.5888889,H,1,0
2,0,218.65,240.1388889,M,0,2
2,0,73.76666667,88.96111111,H,1,2
1,0,18.71666667,253.7277778,H,0,0
2,0,57.03333333,66.20555556,H,0,1
2,0,229.5333333,141.1111111,M,0,2
3,0,270.85,106.3055556,M,0,1
0,0,246.8166667,93.61722222,M,0,2
2,0,111.8,261.8444444,H,0,2
0,0,116.1,134.4611111,H,1,0
0,0,246.8166667,236.1722222,M,0,2
6,0,206.6333333,187.55,H,1,0
1,0,114.0166667,240.1277778,H,1,1
2,0,223.75,277.8222222,M,1,2
2,0,230.45,235.8111111,M,1,1
1,0,85.58333333,100.5611111,H,1,1
2,0,122.75,274.4277778,H,0,2
0,0,268.0166667,258.9666667,M,0,1
0,0,213.5,236.0444444,H,1,1
1,0,123.6666667,247.3666667,H,1,1
0,0,246.45,258.7111111,M,1,0
3,0,79.76666667,78.3,H,1,2
0,0,268.0166667,151.1166667,M,0,1
5,0,67.26666667,253.03,H,1,0
0,0,222.8666667,235.45,M,1,2
0,0,55.63333333,65.03333333,H,1,2
3,0,24.23333333,94.43333333,H,1,1
0,0,113.0833333,266.8833333,H,0,0
3,0,267.6166667,118.8333333,H,1,1
1,0,123.0833333,83.55,H,0,0
1,0,115.2166667,104.0777778,H,1,0
0,0,91.4,253.0333333,H,1,2
8,0,122.6333333,137.2666667,H,1,0
3,0,233.9333333,245.9555556,M,1,0
4,0,88.6,87.55,H,1,2
1,0,58.9,71.60555556,H,1,2
2,0,80.85,208.8388889,H,1,2
0,0,251.3666667,231.7277778,M,0,0
1,0,88.93333333,101.9,H,0,2
1,0,111.8666667,261.8444444,H,0,1
3,0,127.7166667,236.3722222,H,1,2
2,0,208.4,225.3722222,M,1,0
1,0,63.78333333,81.45,H,0,2
1,0,111.2833333,83.55,H,1,1
4,0,235.4833333,177.4555556,M,1,0
0,0,55.63333333,83.83333333,H,1,2
1,0,111.8,261.8444444,H,0,2
0,0,272.0166667,278.4277778,M,1,1
1,0,53.68333333,93.82222222,H,0,1
1,0,69.05,308.4777778,H,0,2
0,0,251.3666667,278.3277778,M,0,0
1,0,111.8,261.8444444,H,0,2
4,0,216.8,239.9555556,M,0,0
4,0,102.3,103.5833333,H,1,0
1,0,82.86666667,261.8444444,H,0,1
0,0,268.0166667,281.1166667,M,1,2
1,0,80.75,85.80555556,H,1,2
2,0,118.8833333,274.1277778,H,0,1
0,0,91.4,83.83333333,H,1,2
1,0,122.6333333,137.2666667,H,1,1
3,0,41.48333333,234.1555556,H,0,0
4,0,270.0666667,132.9555556,M,0,0
1,0,234.0333333,281.8222222,M,1,0
3,0,263.6333333,288.0333333,M,1,0
1,0,122.6,135.4944444,H,1,2
5,0,215.1,232.8888889,M,1,0
4,0,270.0666667,245.9555556,M,0,0
5,0,123.6666667,134.3944444,H,1,1
1,0,100.5833333,147.8222222,H,1,1
5,0,255.8333333,256.2,M,1,1
5,0,67.26666667,58.43,H,1,0
0,0,75.58333333,90.77777778,M,0,1
3,0,260.7666667,208.8388889,M,1,2
1,0,88.93333333,101.9,H,0,2
1,0,211.9,278.7722222,M,0,1
1,0,264.8666667,240.1111111,M,1,1
2,0,74.78333333,62.23333333,H,1,0
3,0,224.75,281.4944444,M,1,1
0,0,272.0166667,142.0777778,M,0,1
0,0,263.3666667,90.06722222,M,0,0
2,0,85.88333333,85.64444444,H,0,1
1,0,264.8666667,253.9111111,M,1,1
2,0,219.6833333,151.7833333,M,0,0
3,0,270.85,103.3055556,M,0,1
3,0,251.3833333,278.3277778,M,1,1
0,0,251.3666667,278.4277778,M,0,0
1,0,212.7333333,273.9833333,H,1,2
11,0,102.8833333,105.45,H,1,1
2,0,271.0,236.7722222,M,1,0
0,0,78.73333333,83.88333333,H,0,0
0,0,272.65,277.6111111,M,1,2
4,0,69.1,84.91666667,H,1,0
1,0,213.75,238.0777778,M,1,0
0,0,272.0166667,142.0777778,M,0,1
3,0,260.3,235.8888889,M,0,0
4,0,112.65,141.4777778,H,1,1
4,0,101.45,103.3,H,1,2
4,0,65.93333333,251.3,H,0,0
2,0,57.03333333,66.20555556,H,0,1
1,0,104.35,219.1166667,M,1,0
0,0,254.9833333,278.0777778,L,1,0
3,0,41.48333333,66.20555556,H,0,0
1,0,59.78333333,86.12222222,H,0,1
0,0,235.3666667,194.4888889,M,1,0
1,0,120.0,134.4944444,H,0,1
1,0,134.4,141.3777778,H,1,1
0,0,44.8,93.27222222,H,1,1
2,0,208.4,224.7722222,M,1,0
1,0,156.2833333,206.1555556,M,0,0
6,0,220.2166667,194.4888889,M,1,1
1,0,53.06666667,83.70555556,H,0,2
0,0,94.91666667,245.9,H,1,1
2,0,92.38333333,127.2055556,H,0,2
4,0,101.45,106.3,H,1,2
0,0,40.51666667,90.09444444,H,0,0
0,0,246.8166667,93.61722222,M,0,2
4,0,260.65,274.4944444,M,0,0
0,0,70.05,69.32777778,H,0,2
3,0,98.96666667,286.1055556,H,0,0
5,0,98.93333333,114.78,H,0,1
0,0,319.6333333,317.4888889,M,1,0
3,0,295.5,261.3166667,M,1,1
1,0,79.13333333,76.72222222,H,0,1
0,0,272.65,277.6111111,M,1,2
3,0,111.6166667,286.4888889,H,1,2
1,0,266.1166667,278.3,M,1,1
3,0,295.5,100.3166667,M,1,1
1,0,263.6333333,288.0333333,M,1,0
3,0,233.95,196.4666667,M,1,0
3,0,270.85,134.3055556,M,0,1
3,0,223.6333333,226.8722222,M,1,0
0,0,210.1333333,274.4944444,M,0,2
2,0,74.78333333,344.3333333,H,1,0
1,0,88.6,87.55,H,1,2
4,0,235.4833333,249.4555556,M,0,0
0,0,40.51666667,90.09444444,H,0,0
4,0,51.13333333,66.5,H,0,0
3,0,41.48333333,66.20555556,H,0,0
0,0,210.1333333,274.4944444,M,0,2
2,0,219.6833333,151.7833333,M,0,0
2,0,96.68333333,116.3944444,H,1,1
2,0,83.06666667,103.5833333,H,1,2
1,0,211.9,278.7722222,M,0,1
2,0,122.75,274.1277778,H,0,2
0,0,246.8166667,93.61722222,M,0,2
1,0,111.8666667,261.8444444,H,0,1
4,0,235.4833333,110.0555556,M,1,0
0,0,319.6333333,317.4888889,M,1,0
2,0,73.66666667,85.03888889,H,1,1
2,0,111.8,261.8444444,H,0,2
3,0,201.2833333,278.0444444,M,0,2
2,0,57.31666667,240.2777778,H,0,1
3,0,151.5166667,167.6666667,H,0,0
4,0,65.93333333,106.3,H,0,0
0,0,123.5,274.4944444,H,1,1
2,0,124.25,119.7222222,H,1,0
3,0,91.28333333,101.7444444,H,1,1
0,0,251.3666667,278.3277778,M,0,0
3,0,127.7166667,231.3722222,H,1,2
5,0,212.0166667,245.7722222,M,1,2
0,0,55.63333333,253.0333333,H,1,2
5,0,220.4666667,231.3111111,M,0,1
1,0,257.5833333,242.7111111,M,1,1
1,0,211.9,278.7722222,M,0,1
1,0,220.0833333,100.1611111,M,0,2
0,0,235.15,231.3277778,M,1,0
2,0,267.6166667,168.0333333,H,1,1
1,0,69.05,266.8277778,H,0,2
1,0,245.15,134.3944444,M,1,1
2,0,80.85,269.2388889,H,1,2
6,0,249.3,253.2444444,M,0,2
0,0,233.65,275.4555556,M,1,0
0,0,272.0166667,236.0777778,M,0,1
0,0,55.63333333,129.8333333,H,1,2
1,0,102.3333333,103.5833333,H,0,0
2,0,213.3,234.5277778,M,0,1
0,0,251.3666667,278.3277778,M,0,0
1,0,79.13333333,93.72222222,H,1,1
1,0,85.58333333,100.5611111,H,1,1
2,0,121.1,243.6444444,H,1,1
0,0,271.3833333,286.4888889,M,0,0
5,0,77.06666667,83.71555556,H,0,1
3,0,251.5166667,166.6666667,M,1,0
2,0,247.9833333,261.5222222,M,1,2
1,0,245.9666667,260.3277778,M,1,2
1,0,320.9,300.3222222,M,0,0
5,0,215.1,232.8888889,M,1,0
2,0,246.55,233.4944444,M,0,2
1,0,85.58333333,100.5611111,H,1,1
5,0,67.26666667,80.58333333,H,1,0
1,0,234.0333333,279.4666667,M,1,0
2,0,208.4,225.3722222,M,1,0
0,0,245.6,103.3722222,M,0,0
0,0,44.8,93.27222222,H,1,1
6,0,235.4166667,105.4722222,M,1,0
0,0,104.7166667,317.4888889,H,1,0
0,0,249.3166667,93.61333333,L,1,2
1,0,211.9,278.7722222,M,1,1
0,0,271.2666667,285.3,M,0,2
2,0,272.0666667,245.1777778,M,0,1
8,0,271.2333333,101.6777778,M,0,1
5,0,220.4666667,151.4111111,M,0,1
3,0,267.6166667,168.0333333,M,1,1
0,0,211.6666667,235.0722222,M,0,0
0,0,211.6666667,274.4722222,M,0,0
2,0,57.31666667,240.2777778,H,0,1
3,0,100.0666667,111.4888889,H,1,0
2,0,124.8,261.8444444,H,0,0
2,0,113.7,126.2055556,H,0,1
2,0,90.73333333,104.3888889,H,0,0
2,0,213.55,242.7888889,M,0,2
1,0,207.05,124.8,M,1,0
4,0,69.1,87.71666667,H,0,0
1,0,306.15,142.0777778,M,1,2
3,0,127.7166667,231.3722222,H,1,2
5,0,124.6333333,197.6,M,1,0
2,0,74.78333333,94.43333333,H,1,0
4,0,67.6,83.55,H,1,2
2,0,38.78333333,251.3,H,0,1
1,0,122.6,134.4944444,H,0,2
2,0,249.05,263.3166667,M,1,1
1,0,111.8666667,261.8444444,H,0,1
3,0,127.7166667,236.3722222,H,1,2
2,0,90.73333333,104.3888889,H,0,0
1,0,18.71666667,278.3277778,H,0,0
3,0,212.1333333,261.8444444,M,1,2
8,0,79.76666667,84.96666667,H,1,2
5,0,215.1,232.8888889,M,1,0
1,0,127.9833333,236.3722222,H,0,2
4,0,69.1,106.1666667,H,0,0
2,0,243.2,68.29666667,M,0,0
1,0,234.0333333,241.8222222,M,1,0
1,0,271.0,278.7722222,M,1,0
3,0,212.2,278.7722222,M,1,0
0,0,271.2666667,226.7,M,0,2
2,0,63.78333333,261.8444444,H,1,2
0,0,55.63333333,249.3333333,H,1,2
2,0,268.85,279.4666667,M,1,0
1,0,222.7333333,124.8388889,H,0,2
1,0,265.5333333,253.3833333,M,1,1
6,0,220.2166667,194.4888889,M,0,2
1,0,79.55,93.60111111,H,0,0
1,0,99.26666667,279.4666667,H,1,0
1,0,53.68333333,93.82222222,H,0,1
6,0,235.4166667,224.3722222,M,1,0
0,0,104.7166667,134.4888889,H,1,0
1,0,111.8,261.8444444,H,0,2
0,0,272.0166667,278.4277778,M,1,1
1,0,122.6,261.8444444,H,0,2
2,0,216.8,239.9555556,M,1,2
1,0,111.8666667,83.58333333,H,0,1
0,0,210.1333333,274.4944444,M,0,2
0,0,273.0166667,90.09444444,M,0,0
0,0,257.55,274.4111111,M,1,0
2,0,348.7166667,300.8222222,M,0,1
1,0,122.6,261.8444444,H,0,2
1,0,115.2166667,104.0777778,H,1,0
3,0,124.4333333,359.9722222,H,0,0
1,0,84.85,101.1,H,0,2
2,0,45.3,63.71666667,H,0,0
0,0,246.8166667,93.61722222,M,0,2
2,0,208.4,225.3722222,M,1,0
3,0,127.7166667,231.3722222,H,1,2
2,0,63.78333333,101.7444444,H,0,2
1,0,128.8666667,133.33,H,1,2
1,0,121.6166667,124.8111111,H,1,2
2,0,255.8333333,256.2,M,1,0
5,0,215.1,88.98888889,M,1,0
1,0,115.2166667,226.8,H,1,0
2,0,122.75,274.1277778,H,0,2
4,0,268.85,129.8666667,M,1,2
0,0,113.0833333,83.55,H,0,0
2,0,67.7,82.59444444,H,0,1
1,0,306.15,124.6777778,M,1,2
0,0,246.8166667,93.61722222,M,0,2
2,0,125.95,141.5388889,H,0,2
12,0,102.8833333,281.45,H,1,1
4,0,51.13333333,88.94,H,0,0
1,0,80.75,95.72222222,H,1,0
0,0,224.8,215.2944444,M,0,2
2,0,270.0333333,277.8444444,M,1,1
0,0,246.45,258.7111111,M,1,0
2,0,216.8,239.9555556,M,1,1
4,0,215.7333333,194.4888889,M,0,0
2,0,90.73333333,104.3888889,H,0,0
7,0,243.5333333,111.2333333,M,0,2
5,0,215.1,232.8888889,M,1,0
3,0,223.9333333,243.6444444,M,0,1
0,0,251.3666667,231.3277778,M,0,0
0,0,271.3833333,104.3888889,M,0,0
0,0,211.6666667,235.0722222,M,0,0
1,0,214.7,274.4722222,M,1,0
2,0,57.31666667,240.2777778,H,0,1
1,0,79.13333333,76.72222222,H,0,1
2,0,248.7833333,248.4222222,M,0,1
3,0,223.6333333,226.8722222,M,1,0
10,0,102.8833333,105.45,H,1,1
3,0,233.95,196.4666667,M,1,0
4,0,101.45,285.3,H,1,2
0,0,86.51666667,263.3277778,H,1,0
1,1,127.1,271.1333333,L,0,2
1,0,204.35,219.1166667,M,1,1
2,0,270.0666667,284.9555556,M,0,0
1,0,211.9,278.7722222,M,0,1
3,0,79.05,67.82222222,H,1,1
3,0,79.05,76.82222222,H,1,1
0,0,272.0166667,278.4277778,M,1,1
3,0,260.75,134.4611111,M,0,2
9,0,391.8166667,266.8555556,M,0,0
3,0,24.23333333,94.43333333,H,1,1
9,0,206.6333333,187.55,H,0,1
0,0,123.9666667,141.8555556,H,0,1
0,0,230.5166667,251.2611111,M,1,2
0,0,271.3833333,222.3888889,M,0,0
3,0,116.0833333,129.8666667,H,0,1
1,0,123.6333333,105.6277778,M,1,2
5,0,215.1,88.98888889,M,1,0
1,0,234.0333333,241.8222222,M,1,0
2,0,238.8,251.05,M,0,1
1,0,80.21666667,247.9,H,1,0
2,0,90.73333333,104.3888889,H,0,0
1,0,77.15,99.94444444,H,1,2
4,0,270.0666667,132.9555556,M,0,0
6,0,220.2166667,194.4888889,M,0,0
1,0,128.8666667,142.2333333,H,0,2
0,0,272.05,224.6111111,M,1,2
0,0,128.1833333,238.4166667,H,1,2
1,0,84.85,101.1,H,0,2
2,0,247.9833333,128.5222222,M,0,2
1,0,73.81666667,81.06666667,H,0,2
2,0,68.55,111.3333333,H,0,1
3,0,124.4333333,132.9722222,H,0,0
1,0,54.05,249.3333333,H,1,2
2,0,246.55,261.8444444,M,0,2
4,0,270.0666667,249.4555556,M,0,0
3,0,236.85,253.0333333,M,1,0
2,0,57.31666667,240.2777778,H,0,1
12,0,273.1166667,168.03,M,0,1
2,0,216.8,239.9555556,M,1,2
6,0,271.2166667,286.9888889,M,1,2
1,0,56.2,71.15,H,1,1
0,0,55.63333333,96.13333333,H,1,2
5,0,111.8,261.8444444,H,0,2
0,0,235.15,359.9277778,M,1,0
3,0,223.6333333,226.9722222,M,1,0
2,0,90.73333333,104.3888889,H,0,0
2,0,121.1,242.7111111,H,0,1
3,0,270.85,106.3055556,M,0,1
3,0,223.6333333,226.8722222,M,1,0
2,0,223.75,277.8222222,M,1,2
0,0,88.61666667,87.78333333,H,1,0
5,0,67.26666667,80.58333333,H,1,0
0,0,123.5,274.4944444,H,1,1
1,0,222.7333333,124.8388889,H,0,2
4,0,101.45,285.3,H,1,2
3,0,74.63333333,106.3,H,1,0
1,0,67.86666667,82.54444444,H,1,2
1,0,244.85,278.4111111,M,1,0
3,0,124.4333333,359.9722222,H,0,0
1,0,212.0333333,234.7722222,M,1,2
1,0,306.15,279.4666667,M,1,2
4,0,117.3,147.1555556,H,0,1
3,0,151.5166667,219.1166667,H,0,0
0,0,211.6666667,274.4722222,M,0,0
0,0,51.88333333,67.44444444,H,1,1
1,0,53.68333333,79.82222222,H,0,1
3,0,41.48333333,60.20555556,H,0,2
2,0,348.7166667,300.8222222,M,0,1
3,1,632.0,114.1555556,L,1,2
3,0,267.6166667,168.0333333,M,1,1
2,0,216.8,243.6555556,M,1,0
0,0,248.7833333,263.4222222,M,1,1
3,0,127.7166667,231.3722222,H,1,2
2,0,258.95,141.8555556,M,1,2
2,0,320.9,300.3222222,M,0,1
1,0,223.6333333,266.8388889,M,1,0
2,0,224.55,243.7055556,M,1,2
1,0,235.7833333,148.5777778,M,1,0
3,0,295.5,251.3666667,M,1,1
2,0,111.8666667,261.8444444,H,1,1
2,0,85.88333333,85.34444444,H,0,0
1,0,271.2333333,282.6777778,M,0,1
1,0,18.71666667,278.4277778,H,0,0
0,0,210.1333333,274.4944444,M,0,2
2,0,234.25,129.8666667,M,0,1
2,0,57.31666667,240.2777778,H,0,1
3,0,127.7166667,231.3722222,H,1,2
0,0,71.08333333,79.32777778,H,1,1
0,0,233.65,284.9555556,M,1,0
2,0,219.7666667,239.9722222,M,1,0
0,0,246.8166667,93.61944444,M,0,2
2,0,44.46666667,66.20555556,H,0,1
2,0,85.88333333,85.74444444,H,0,0
1,0,99.76666667,110.0777778,H,0,1
0,0,246.8166667,93.61722222,M,0,2
0,0,55.63333333,129.8333333,H,1,2
2,0,96.68333333,116.3944444,H,1,1
1,0,235.7833333,217.5777778,M,1,0
3,0,127.7166667,231.3722222,H,1,2
